,x,y,z,Type,Out_hull
48,0.6209764031106896,0.36671925377871284,0.0,rem,False
49,0.6025550163114831,-0.789142773239459,0.0,rem,False
50,0.9648393413467992,-0.3736055741425929,0.0,rem,False
51,0.47051281829991215,-0.4189004964687276,1.0,rem,False
52,0.6547270437522184,-0.5794889671040391,1.0,rem,False
53,1.0022707150804286,-0.22913492346772982,0.0,rem,False
54,0.8958071514951687,-0.3249675424614226,0.0,rem,False
55,0.6429540748248131,-0.5427381342420008,1.0,rem,False
56,0.6374267962347298,0.482717537978834,1.0,rem,False
57,-0.27100856587691236,0.6183983779295846,1.0,rem,False
58,0.2057799309854087,-0.8136293722278682,1.0,rem,False
59,0.8045050832675467,0.733820724220809,0.0,rem,False
60,0.7007573032877351,-0.40628185256495375,1.0,rem,False
61,-0.40042555660781737,0.6962704538141189,1.0,rem,False
62,0.48973261435258,-0.6486111610437404,0.0,rem,False
63,1.101038039198799,0.07686459307494337,0.0,rem,False
64,-0.7346644451356112,-0.36336773051432486,1.0,rem,False
65,0.6141815271354978,0.7073131905609947,1.0,rem,False
66,-0.45750250896736394,-0.6801503917936096,1.0,rem,False
67,-0.3970161465526289,0.6777070395906888,1.0,rem,False
68,0.635786890112172,0.6016405928045043,1.0,rem,False
69,0.49682615968971167,0.6013154213058933,1.0,rem,False
70,1.0243581391730907,-0.013707948458241692,0.0,rem,False
71,-0.4321989499644166,0.7349524915843275,1.0,rem,False
72,-0.44180669934749917,-0.7896452478884941,1.0,rem,False
73,-0.17951696746423032,0.7906630326915302,1.0,rem,False
74,-0.33764302504419796,0.44514842521473463,1.0,rem,False
75,0.7080109525320837,0.3020731570369128,1.0,rem,False
76,-0.9703211944881158,-0.25381377853171716,0.0,rem,False
77,0.6220163391723279,-0.5151678838196649,1.0,rem,False
78,-1.018062369597412,0.1458935829927078,0.0,rem,False
79,-0.23023250083586116,0.973532525695447,0.0,rem,False
80,0.718018452961118,0.08765151087385982,1.0,rem,False
81,-0.5896530128599587,1.0328360742422558,0.0,rem,False
82,0.3081952270479231,-0.7525851935710867,1.0,rem,False
83,0.3798964710539981,-0.9591694977677013,0.0,rem,False
84,0.6496854509522467,-0.5225799943461072,0.0,rem,False
85,0.16192577496874022,-0.7467879360844246,0.0,rem,False
86,-0.8915846596339061,-0.5102447379441295,0.0,rem,False
87,-0.1679784100243527,0.8230517786721594,1.0,rem,False
88,0.5669845983361952,0.7479995745419771,0.0,rem,False
89,-0.46945261854222076,-0.6826658172995294,1.0,rem,False
90,0.12291316407345426,0.6881811499641521,1.0,rem,False
91,-0.049848276417438546,-0.7923064323436859,1.0,rem,False
92,0.49906785159805556,-0.8251558465661032,0.0,rem,False
93,0.8060000956533316,-0.6237571630097021,0.0,rem,False
94,-0.7559251889449851,-0.28374324081560065,1.0,rem,False
95,0.40243307349757385,1.0042570369836612,0.0,rem,False
96,0.698103930460444,0.48931442186613766,0.0,rem,False
97,-0.7853812511900462,0.18595930096272123,1.0,rem,False
98,0.4292635722175767,0.8843841459189813,0.0,rem,False
99,-0.8654200917549547,0.010717036390451407,1.0,rem,False
100,-0.03162626671478372,-0.9332702551196088,1.0,rem,False
101,0.7839183479334741,0.6027100691330909,0.0,rem,False
102,0.8406947202865838,0.23614666729385442,1.0,rem,False
103,0.5642760107322772,-0.8634636928441821,0.0,rem,False
104,-0.32922735098028505,0.9910302328535512,0.0,rem,False
105,-0.1951457966590761,-0.9907495937158197,0.0,rem,False
106,0.7612811198521905,-0.7851491109200588,0.0,rem,False
107,-0.7446018700596553,-0.19146574087481313,0.0,rem,False
108,0.6439457596227114,-0.8326775617228769,0.0,rem,False
109,0.20138309722930872,0.9987462162269684,0.0,rem,False
110,0.1177047538915438,-0.7816506075868447,1.0,rem,False
111,0.41911003311577777,0.699641198061286,1.0,rem,False
112,-0.09346679858433192,-1.001733201681041,0.0,rem,False
113,-1.0351207243740737,-0.45019833656448754,0.0,rem,False
114,0.7732198655200575,0.5580460813327539,0.0,rem,False
115,-0.37921729108999425,-0.6816870035652429,1.0,rem,False
116,1.0496107400395636,-0.6223548632511926,0.0,rem,False
117,0.08740426248547081,-0.9503548597430508,0.0,rem,False
118,-0.19885850997830978,0.5857306142013863,1.0,rem,False
119,-0.4993339760314566,0.5486866287090891,1.0,rem,False
120,0.1993862311288727,-1.1257129563975132,0.0,rem,False
121,-0.8529480885804377,0.08263686713243122,1.0,rem,False
122,0.48550342021649395,0.6778889375974467,1.0,rem,False
123,0.5526923368925883,0.3237078280486683,1.0,rem,False
124,1.1205596590893026,-0.2687000441542391,0.0,rem,False
125,-0.6237130330855009,-0.5495523079977878,1.0,rem,False
126,0.08466835085847232,-0.9596399354699274,0.0,rem,False
127,0.7175128352351665,-0.34625900634746426,1.0,rem,False
128,-0.09860912467045298,0.9294930321678145,0.0,rem,False
129,-0.8156835750753587,0.5708612532070042,0.0,rem,False
130,0.5182439850937952,0.8777581319592334,0.0,rem,False
131,0.3868261273980332,0.7235678089651554,1.0,rem,False
132,-0.036788172035234615,-0.8202234089815104,0.0,rem,False
133,0.21605163642559216,-0.7918360134985177,1.0,rem,False
134,0.4352257248796492,0.6155271488017839,1.0,rem,False
135,0.6493954940985751,-0.5743885038071556,0.0,rem,False
136,-0.7889064849982637,-0.5310164987260089,0.0,rem,False
137,-0.66727888647724,-0.5779030806604857,1.0,rem,False
138,0.30855831977635423,0.6837302275614623,1.0,rem,False
139,1.0584619927601204,-0.11110817317120542,0.0,rem,False
140,-0.7910484455193567,-0.5281244120277577,0.0,rem,False
141,-1.108045684731078,-0.07503487706442225,0.0,rem,False
142,0.6413571516123155,0.40943540351009955,1.0,rem,False
143,0.5059443695871746,-0.717363568599468,0.0,rem,False
144,0.5286455387627143,0.583801002239201,1.0,rem,False
145,-0.5542399283306898,-0.21450158688681528,1.0,rem,False
146,-0.35616800946405797,0.9427123430209798,0.0,rem,False
147,-0.5758050919469773,-0.5614585480593657,1.0,rem,False
148,-0.40442868076004757,0.5620804927860412,1.0,rem,False
149,0.926874365015678,-0.42488738849346314,0.0,rem,False
150,-1.1038731379712101,-0.13498204847843667,0.0,rem,False
151,-0.9199369720507975,0.05505595300202637,1.0,rem,False
152,0.921413229707746,-0.4810073850743255,0.0,rem,False
153,1.0048242218375094,-0.10199827595414016,0.0,rem,False
154,0.43417678500412765,0.8119386860136921,1.0,rem,False
155,0.8482900974729096,-0.1785780574603757,1.0,rem,False
156,1.051229626396152,-0.4826024427832626,0.0,rem,False
157,-0.532430629373666,-1.0038826355108856,0.0,rem,False
158,-0.12241564486099918,0.9337025044840297,0.0,rem,False
159,0.564613047652477,-0.5747492775401342,1.0,rem,False
160,0.17912501613920231,0.707659129881243,1.0,rem,False
161,-0.06135343368184691,0.9836026973028199,0.0,rem,False
162,-0.6604418832585589,-0.09544331402113042,1.0,rem,False
163,-0.9159211667187126,-0.023468162042851765,1.0,rem,False
164,-0.9481068822110006,0.4336558852777028,0.0,rem,False
165,0.7783160204033488,-0.028714924184225804,1.0,rem,False
166,0.07308212432484919,-0.8702032141535396,1.0,rem,False
167,-0.5362606837513244,-0.6743539699902221,1.0,rem,False
168,0.04720282453374281,-0.7768703233053375,1.0,rem,False
169,0.4470780887455404,-0.555638874654152,1.0,rem,False
170,0.5851303929016438,-0.6478463840949341,1.0,rem,False
171,0.761137593036728,0.5685844965458038,0.0,rem,False
172,-0.6723395362691951,-0.8071445302437981,0.0,rem,False
173,0.9183018883847219,0.2591351706193101,0.0,rem,False
174,0.5135195862208008,-1.0493483532845285,0.0,rem,False
175,-0.19762595076030653,0.9888940649558932,0.0,rem,False
176,0.19952032964640168,-0.898356952517527,1.0,rem,False
177,-0.6139379968043686,-0.5886433295232235,1.0,rem,False
178,0.6573143694709697,0.5913307483408962,1.0,rem,False
179,0.9033609509894095,0.18560740160925365,0.0,rem,False
180,0.2679235830948192,0.9827021463340113,0.0,rem,False
181,0.33631719172172997,-0.8076162552088366,1.0,rem,False
182,-0.3263670392060747,0.5989337695984517,1.0,rem,False
183,-0.8143530836709547,-0.17779462534441148,1.0,rem,False
184,0.7599287926109557,0.5645957542252549,1.0,rem,False
185,-1.006334714165731,0.15585169453918407,0.0,rem,False
186,0.9822699565461013,0.3830246345261263,0.0,rem,False
187,-0.5442661827409949,0.8923158927859012,0.0,rem,False
188,-0.8425256856184296,-0.2059142392815691,1.0,rem,False
189,-0.7389929516411617,0.26953710096314565,1.0,rem,False
190,0.7051774838838658,-0.4479756397488443,0.0,rem,False
191,0.461547317667334,0.6120126840068978,1.0,rem,False
192,-0.19578280390414612,0.7935083290750223,1.0,rem,False
193,-0.6322833555260257,-0.5433890220715084,1.0,rem,False
194,0.059498236261283144,1.058691903633657,0.0,rem,False
195,0.20374017750719856,0.9146716786211099,1.0,rem,False
196,0.7784397454962735,-0.26893716786456817,1.0,rem,False
197,-0.5729716258086555,-0.5615266478903724,1.0,rem,False
198,-0.11764738103285151,0.9684756073746931,0.0,rem,False
199,0.6973750291597166,-0.12814345028478433,1.0,rem,False
200,0.5537610527627442,-1.0711719847032999,0.0,rem,False
201,-0.14561482914855017,-0.8592552658620569,0.0,rem,False
202,0.7260827774826913,-0.4956917860621528,0.0,rem,False
203,1.1023690771115628,-0.1087972113743988,0.0,rem,False
204,-1.0124191746583586,-0.0050829395619196305,0.0,rem,False
205,-1.0424694498216571,0.3393565978553491,0.0,rem,False
206,-0.2876370255100568,-0.552835145488444,1.0,rem,False
207,-0.7700679425462403,0.39492218434163834,0.0,rem,False
208,0.4810700869808272,0.6780384102036605,1.0,rem,False
209,-0.9639085460467456,-0.5273736235324616,0.0,rem,False
210,0.8053500495933359,0.29827081840858,0.0,rem,False
211,0.09805454991492518,-0.940072273209067,0.0,rem,False
212,0.30647328769570503,0.6344838899962416,1.0,rem,False
213,0.6552405113283293,-0.34267001178135204,1.0,rem,False
214,0.5096326529042556,-0.9735201578017775,0.0,rem,False
215,-0.7167335547654852,-0.4557570555759013,1.0,rem,False
216,-0.7797241431975188,-0.558294029288515,0.0,rem,False
217,0.6971773022934307,0.3877658988466735,0.0,rem,False
218,-0.8003268188509611,0.5952959266221849,1.0,rem,False
219,0.7622468318913966,-0.3351429419688309,1.0,rem,False
220,-0.3920938256118547,0.5037901600068492,1.0,rem,False
221,-0.3951267914101102,0.490292503324184,1.0,rem,False
222,0.5780601328221456,1.0573610537103724,0.0,rem,False
223,0.6646920758298698,-0.8637976149896818,0.0,rem,False
224,-0.4149304650237904,0.7909148653709409,0.0,rem,False
225,0.07703049895844981,-0.9133611330988445,0.0,rem,False
226,-0.9198150078627239,0.279969140449034,0.0,rem,False
227,-0.5131116640491052,0.5240444220954118,1.0,rem,False
228,-0.16211651772690266,-0.7889077712165712,1.0,rem,False
229,0.6659744765594067,-0.7111486047049878,0.0,rem,False
230,-0.6509349200750966,-0.5285503511940377,1.0,rem,False
231,-0.40433821182415924,-0.6737482914548625,1.0,rem,False
232,-0.2891196654389617,-0.7557022537799332,1.0,rem,False
233,0.41462814156130356,0.7605919905208993,1.0,rem,False
234,0.9855692865571206,-0.18839909117124734,0.0,rem,False
235,-0.21098012511278477,-0.7825612926968519,0.0,rem,False
236,-0.7248569018870608,0.3964660979009031,1.0,rem,False
237,0.7286040857305082,0.029790235627612058,1.0,rem,False
238,-0.11069967153067027,0.9974889525559839,0.0,rem,False
239,-0.8641378519084005,0.33893795341905875,0.0,rem,False
240,0.6223858622023071,-0.4367978373368441,1.0,rem,False
241,-0.6926904717148654,-0.413882594877988,0.0,rem,False
242,0.2869235195371773,-0.8660955368193471,0.0,rem,False
243,0.7057800834210277,0.20744748978175706,1.0,rem,False
244,0.4344934357564252,0.902165686430641,0.0,rem,False
245,0.6525226884052999,0.44016886060379756,1.0,rem,False
246,-0.4358392998673162,0.7695700885625886,1.0,rem,False
247,-0.7864435414442932,0.486387305888042,0.0,rem,False
248,0.6926042236986409,-0.44072072726035894,1.0,rem,False
249,-0.49803120631103703,0.8246537041245924,0.0,rem,False
250,0.2529073810993323,-0.583283022686969,1.0,rem,False
251,0.8181961651992151,0.5498219229354382,0.0,sample,True
252,0.44875854728871656,-0.6823788348138138,1.0,rem,False
253,-0.7963312751183569,0.06755084807169909,1.0,rem,False
254,0.16311234111946665,0.7356673550332951,1.0,rem,False
255,-0.6162348526394833,0.3951717653662161,1.0,rem,False
256,-0.6644817887513563,0.2978430431656538,1.0,rem,False
257,-1.143478784041943,-0.2926671960243309,0.0,rem,False
258,0.8594138762001102,0.6272030753844295,0.0,rem,False
259,0.6187921795513769,0.7484354815692762,0.0,rem,False
260,0.9466220965722623,0.2659211461217972,0.0,rem,False
261,-0.44534198347433407,-0.6005607487649065,1.0,rem,False
262,-0.7150746445603146,-0.424248426557325,1.0,rem,False
263,-0.8323242817145355,0.6990576063836919,0.0,rem,False
264,-0.6706661708439937,0.370818575205647,1.0,rem,False
265,-1.1915852851275708,0.046238965949639506,0.0,rem,False
266,-0.8488911171338784,0.6550033509675809,0.0,rem,False
267,-0.4348834733907201,0.44240482344649756,1.0,rem,False
268,0.9612744882999091,-0.5697935077469989,0.0,rem,False
269,-0.6848382001896071,-0.02458048565849144,1.0,rem,False
270,-0.7115715713880103,0.7961718899160989,0.0,rem,False
271,-0.9658076499909312,0.09997478145729631,1.0,rem,False
272,0.2192757775475804,1.0760170092204462,0.0,rem,False
273,0.2956795977047004,-1.0464926462742483,0.0,rem,False
274,0.4567004555550361,-0.8655838976680463,0.0,rem,False
275,-0.794480738825156,-0.07409380284006771,1.0,rem,False
276,-0.08173863345739885,-0.8011895827130763,0.0,rem,False
277,-0.4422808680664302,0.8723742055690966,0.0,rem,False
278,-0.09059118680970557,-0.9396896751895341,1.0,rem,False
279,0.5854740430968969,0.43209139823084053,1.0,rem,False
280,-0.5736291043804123,0.7023058457496679,1.0,rem,False
281,0.20035680445911042,-0.8882486784169097,0.0,rem,False
282,-0.40764274006969164,0.6000917651814349,1.0,rem,False
283,0.9621527733661197,-0.5686650990037964,0.0,rem,False
284,0.06894746705482607,0.8892059915734807,0.0,rem,False
285,-0.12135707077939759,0.9036470235450532,0.0,rem,False
286,0.9587076726344582,0.2885623814349921,1.0,rem,False
287,0.7612576046266035,-0.13049151008437937,1.0,rem,False
288,0.8374451210276903,0.25835897290280313,0.0,rem,False
289,0.8016056522112293,-0.36377097038553313,0.0,rem,False
290,0.8083375526499686,0.6742667456189204,0.0,rem,False
291,-0.8763809775463233,0.01309306663409637,0.0,rem,False
292,0.34121092905592376,-0.6459611345244829,1.0,rem,False
293,0.9022232301939462,0.12662059801712813,0.0,rem,False
294,-0.45848164272558467,0.8345523396536004,0.0,rem,False
295,0.5550673748347981,-0.5189080348048538,1.0,rem,False
296,-0.4838424395321925,0.6916912246738078,1.0,rem,False
297,-0.835831311720065,0.4989451786655343,0.0,rem,False
298,0.8937878469840301,0.3351184448287266,0.0,rem,False
299,0.6942615354797905,-0.5296863610154317,0.0,rem,False
300,0.6855555720334988,0.7763926401407747,1.0,rem,False
301,0.3376214395937634,-0.6516373903058836,0.0,rem,False
302,-0.5249705804289542,0.5789310676022205,1.0,rem,False
303,-0.2733355081462516,1.0021097062615314,0.0,rem,False
304,-0.8451315637593501,0.4947796943563942,0.0,rem,False
305,-0.5859069574605775,-0.2320176737827251,1.0,rem,False
306,-1.0398932783172643,0.3882396640654178,0.0,rem,False
307,-0.1748470586590945,0.9913654215481637,0.0,rem,False
308,0.4404613574704419,-0.6051373990650691,1.0,rem,False
309,1.0102084214896767,-0.4010983451677618,0.0,rem,False
310,-0.5896166898038514,0.3373038866960626,1.0,rem,False
311,-0.8257826630656926,-0.5966421750605009,0.0,rem,False
312,0.5804580629832559,-0.799767105776501,0.0,rem,False
313,-0.37263482754774124,-0.9893974850855006,1.0,rem,False
314,0.11953441410473585,0.8252933790404188,1.0,rem,False
315,0.7262552035375843,0.6062231271541172,1.0,rem,False
316,-0.7935847772432719,-0.31975284682825805,1.0,rem,False
317,0.6887935403684671,0.16399899013982366,1.0,rem,False
318,-1.0453289511104793,-0.3023231471146145,0.0,rem,False
319,0.2942387837980031,0.5179531641696941,1.0,rem,False
320,-0.536181633496806,-0.5447317293026447,1.0,rem,False
321,-0.8340874321621261,-0.19833576376880863,1.0,rem,False
322,-0.17340942509565488,-0.9060608600481088,1.0,rem,False
323,0.4084328496244979,-1.156250114221185,0.0,rem,False
324,-0.4120233869816803,-0.5705269494953933,1.0,rem,False
325,-0.8441435381176068,0.49100028217742736,1.0,rem,False
326,0.783075554829915,-0.415785487632823,1.0,rem,False
327,-0.24227229634151412,0.6128129415751951,1.0,rem,False
328,-0.907242038650762,-0.038706214894728225,0.0,rem,False
329,-0.49491313829365524,-0.8847851216613418,1.0,rem,False
330,0.8274740945903342,-0.570519898578358,0.0,rem,False
331,0.6259420713342555,0.2536458373209305,1.0,rem,False
332,-1.0475402569434864,0.21887001937222755,0.0,rem,False
333,-0.4834657957417061,-0.8152347792656223,0.0,rem,False
334,0.5620502452041463,0.8867145566849116,0.0,rem,False
335,0.43219376175739477,0.6147259856649859,1.0,rem,False
336,-0.5532481467594577,-0.4377865230592654,1.0,rem,False
337,-0.571053556161613,-0.9773103427591724,0.0,rem,False
338,-0.7807279890667977,-0.5240568456904959,1.0,rem,False
339,0.8448756984892444,0.7265634481807514,0.0,rem,False
340,0.8823135403113244,0.5349085630758578,0.0,rem,False
341,-0.32775822950686273,-1.0224536493333374,0.0,rem,False
342,0.24544615176130696,0.9378968976690261,0.0,rem,False
343,-0.8789580222321564,0.2750870350017298,1.0,rem,False
344,-0.8118884082605944,0.06443818210574702,1.0,rem,False
345,1.100234033170834,0.11853536918851025,0.0,rem,False
346,0.20025662522658572,0.9421406208630553,0.0,rem,False
347,0.838683950060488,0.3918327564191606,0.0,rem,False
348,-0.7454137621912539,0.06162745423287626,1.0,rem,False
349,-0.3700810486162032,0.8455044200335442,1.0,rem,False
350,0.5173281763322388,-0.22580358973043357,1.0,rem,False
351,-0.8988407948663456,-0.6332915643803367,0.0,rem,False
352,0.794045387029094,-0.5197092844551496,1.0,rem,False
353,-0.533362600172902,0.44849672584056605,1.0,rem,False
354,0.7369997051773938,-0.37305653605102596,1.0,rem,False
355,1.0120406876171055,-0.3264632092594511,0.0,rem,False
356,-0.7946123151113894,-0.3475377732102488,1.0,rem,False
357,-0.9312207900491654,0.5237513031842143,0.0,rem,False
358,-1.2210935224691906,-0.07234575546630995,0.0,rem,False
359,-0.6701654500459907,0.726917044785192,0.0,rem,False
360,-0.6595560643778197,0.5405591112405053,0.0,rem,False
361,-0.35071208697668904,-0.6778834455219638,1.0,rem,False
362,1.0688361425871173,-0.4953896311832383,0.0,rem,False
363,0.8775701505560274,-0.6253387253250537,0.0,rem,False
364,-0.7571039749532238,0.3456078113040811,1.0,rem,False
365,-0.013650736285021642,-1.0612506240744517,0.0,rem,False
366,-0.9663924423140937,0.6728485302215859,0.0,rem,False
367,0.18656542115385408,-0.8038721261600652,1.0,rem,False
368,1.081733876479843,0.18392828066808015,0.0,rem,False
369,-0.0007723439549742195,1.2026560872101044,0.0,rem,False
370,0.11730737565699484,-0.7589442406543904,1.0,rem,False
371,0.3080801764452177,1.1839186302626472,0.0,rem,False
372,0.8597054691462669,0.304822266863325,0.0,rem,False
373,0.4640056610004788,-0.41964468575911507,1.0,rem,False
374,-0.8433782744897059,0.45564769105561176,0.0,rem,False
375,0.7221329020469682,-0.5963789785355431,1.0,rem,False
376,0.6396165861009946,0.25997917007275717,1.0,rem,False
377,-0.4340994222277059,-0.8510276502491436,0.0,rem,False
378,-0.26212021748751846,0.6400353990872742,1.0,rem,False
379,0.9759257999423951,0.05460380632355149,1.0,rem,False
380,0.777644909346381,0.9323497565435686,0.0,rem,False
381,0.6927322482559605,0.32043812201160016,1.0,rem,False
382,0.5949766739331339,0.008958533813892063,1.0,rem,False
383,0.5755327613209975,-0.5092541349927433,1.0,rem,False
384,0.8374018407798423,0.5752133370953209,0.0,rem,False
385,-0.6945999483261805,0.14339043191895784,1.0,rem,False
386,-0.3804189863508933,0.7195980748713798,1.0,rem,False
387,0.4752954184436827,0.5528981582185902,1.0,rem,False
388,-0.29985015745630206,-0.7240226105850347,1.0,rem,False
389,0.3792409536367385,0.732939053652509,1.0,rem,False
390,-0.8556593954996156,0.3750084572532646,0.0,rem,False
391,0.2756584163307778,1.0632755359256785,0.0,rem,False
392,0.5944558364634598,0.655649451931128,1.0,rem,False
393,0.16533406079158225,0.7089702702377869,0.0,rem,False
394,0.9618992012054435,0.025737630654060803,0.0,rem,False
395,-0.13082639023335352,0.7535605571799958,1.0,rem,False
396,0.29665594124130845,-1.051762356923437,0.0,rem,False
397,-0.7742742901433792,-0.8109129236854729,0.0,rem,False
398,0.7142411385465776,0.5133624920691628,0.0,rem,False
399,0.10894419141479787,-0.86701014858899,0.0,rem,False
400,-0.4302735122366073,0.601562429196052,1.0,rem,False
401,0.5402848188797378,-0.5582380611155581,1.0,rem,False
402,-0.5601471570197826,-0.70995507011429,0.0,rem,False
403,-0.6447316362767104,0.5138883768306451,0.0,rem,False
404,0.43701928302346316,-0.7193363235226696,1.0,rem,False
405,-0.5238128952900517,-0.905692612150724,0.0,rem,False
406,-1.02085521330459,-0.04824470625562026,1.0,rem,False
407,-0.1706669420056258,0.7557992714541655,1.0,rem,False
408,0.8780009369284054,-0.2588088862402907,0.0,rem,False
409,-0.3574653330256837,0.6540277544424138,1.0,rem,False
410,-0.5868989789677909,0.7763948941066969,0.0,rem,False
411,-0.24021144601728783,0.7731500184498932,1.0,rem,False
412,-0.5762393443532698,-0.8117873606617516,0.0,rem,False
413,-0.8881948020607076,0.5347249427231975,0.0,rem,False
414,1.0378018098226465,0.1735658775732999,0.0,rem,False
415,0.5502185604874028,0.0245015621679934,1.0,rem,False
416,-0.384532734970783,-0.8687476059013854,0.0,rem,False
417,0.035870727937594354,0.6375845490717769,1.0,rem,False
418,0.516822291426465,0.43499084448511277,1.0,rem,False
419,0.5947318659183493,0.5353463833722728,1.0,rem,False
420,-0.22828101407057388,-0.678442622038605,1.0,rem,False
421,-0.9213597460533067,-0.4339177518848217,0.0,rem,False
422,-0.7875877977585176,-0.7134641104338288,0.0,rem,False
423,-0.9941843695802101,-0.16792299088595916,0.0,rem,False
424,-0.5568201610738589,-0.48702298397515775,1.0,rem,False
425,-0.05874670327044909,0.8977834225707084,0.0,rem,False
426,-1.1567310734936291,0.37694202010025346,0.0,rem,False
427,-0.9188749599037951,0.07209735329831994,0.0,rem,False
428,1.044533613661087,0.31689713255881025,0.0,rem,False
429,-0.27189914366884854,-0.6733459984551423,1.0,rem,False
430,-0.4816659474558627,-0.6289258320360511,1.0,rem,False
431,0.4229910855648696,0.47938700213013047,1.0,rem,False
432,-0.6038883634402219,-0.3470108306114749,1.0,rem,False
433,1.1423849275871536,0.13569402651266446,0.0,rem,False
434,0.8604240573529506,0.5209689287566956,0.0,rem,False
435,0.8023746038272923,0.4238741872755147,0.0,rem,False
436,-0.8368572130114162,-0.39807169874237197,0.0,rem,False
437,-0.9501260309992605,-0.33859420316117167,1.0,rem,False
438,0.5398327747077968,-0.8537894601386564,0.0,rem,False
439,-0.6509369888991943,0.589766372534732,1.0,rem,False
440,0.08098368110193663,-1.0341913026070835,0.0,rem,False
441,-0.06631793864166648,-0.8294182364318922,1.0,rem,False
442,0.05867133598081278,0.9717881228026803,0.0,rem,False
443,-0.6066840746207462,-0.5143732303349691,1.0,rem,False
444,1.0137330830058955,0.3472526880337795,0.0,rem,False
445,0.5323302221131427,0.6749410187827357,1.0,rem,False
446,0.8794563527370437,0.2057826431844431,0.0,rem,False
447,-0.437626988816078,0.6525774437247537,1.0,rem,False
448,-0.47898269817707273,-0.5632641188640652,1.0,rem,False
449,-0.3560325733542336,0.6983879753341267,1.0,rem,False
450,0.11061138997423095,0.8255111511930853,0.0,rem,False
451,0.36000308163153905,0.5340653046806839,1.0,rem,False
452,1.045409032614413,-0.4091090815868278,0.0,rem,False
453,-0.5837247717379908,-0.34190350743450326,1.0,rem,False
454,0.8815186231637788,-0.450867731358962,0.0,rem,False
455,0.8643519583533114,-0.30337257012653907,1.0,rem,False
456,-0.49262388215842945,0.9234168747116658,0.0,rem,False
457,0.5237489357862228,-0.6016839848431198,1.0,rem,False
458,-0.6202023709778892,-0.27063637819464675,1.0,rem,False
459,1.0731614509441998,0.09089069146789117,0.0,rem,False
460,0.7462208975788566,-0.5713414897482083,1.0,rem,False
461,-0.18072296462726758,-1.025831698722408,0.0,rem,False
462,-0.7675949758391303,-0.9787411354941986,0.0,rem,False
463,-0.8644422547551827,-0.5679538205800658,0.0,rem,False
464,0.16222132602985667,-0.8903057491283461,0.0,rem,False
465,-0.3707747083762299,-0.5691279884836292,1.0,rem,False
466,0.11835801232774597,-0.8895247645536951,1.0,rem,False
467,-0.8991310483177846,-0.10125058479479054,1.0,rem,False
