,x0,x1,x2,x3,x4,y0,y1,sample,out_hull
27,49317.0,886.931,310.563074749547,202.458891421016,1.53395621486303,1.0,0.0,False,False
28,49755.0,868.813,332.091111157377,191.992082295389,1.72971253390772,0.8028086588039165,7.399448651955447e-08,True,False
29,49777.0,861.277,300.757033808262,211.61686131588,1.42123378986952,1.0,0.0,False,False
30,49967.0,878.754,313.375266543283,203.339883248176,1.54114019117838,1.0,0.0,False,False
31,49975.0,873.529,313.999692246333,203.938285838854,1.53967996227273,1.0,0.0,False,False
32,49991.0,911.824,329.258433358814,193.819678039798,1.69878743318934,1.0,0.0,False,False
33,50035.0,846.474,279.436697339527,228.683881018427,1.22193438424727,0.7160433712245722,3.0166657089284943e-05,True,False
34,50166.0,893.846,313.021581741707,204.655814596617,1.52950250819251,1.0,0.0,False,False
35,50167.0,873.825,309.89282562412,206.772367889935,1.49871488529394,0.9999999996876685,1.5611153882552774e-10,True,False
36,50486.0,982.666,325.509920056805,198.523828636823,1.63965163422417,0.9999999998372695,8.132459342363889e-11,True,True
37,50575.0,858.52,314.326789954275,205.466281710288,1.52982176607198,1.0,0.0,False,False
38,50683.0,905.491,314.937583167549,205.456210842022,1.53286961672679,1.0,0.0,False,False
39,50712.0,877.164,316.212938374245,204.46541377305,1.54653509627418,1.0,0.0,False,False
40,50798.0,900.901,308.394057454167,210.46704396832,1.46528431073792,1.0,0.0,False,False
41,50948.0,884.692,313.556494414057,208.192187894484,1.50609154735899,1.0,0.0,False,False
42,50978.0,881.559,323.106234627496,201.10068850986,1.60668885333853,0.9999999998692031,6.539557584940312e-11,True,True
43,51015.0,859.253,327.857509616792,198.507869032249,1.65160963751784,1.0,0.0,False,False
44,51107.0,886.653,317.360343865815,206.249220862539,1.53872263147762,0.9999999997805303,1.0973690223364949e-10,True,False
45,51512.0,887.745,276.65732205845,237.613608124156,1.16431598443593,0.9999999998046908,9.812421607958865e-11,True,False
46,51576.0,861.13,310.852530091913,211.42622146431,1.47026479468341,0.7327904341550515,1.976283963639961e-05,True,True
47,51693.0,834.877,304.350303658459,216.79600524798,1.40385568133662,0.786404516318493,1.3806366150152174e-05,True,False
48,51695.0,880.771,306.328969536618,216.056112997146,1.41782134875612,1.0,0.0,False,False
49,51734.0,878.392,319.938759130505,206.311127957495,1.55075861538801,0.9999999997325099,1.3371560885107156e-10,True,False
50,51906.0,896.485,327.382503613562,202.813180073785,1.61420723985718,1.0,0.0,False,False
51,51932.0,897.618,313.761196050181,211.334636959283,1.48466527098742,1.0,0.0,False,False
52,52184.0,888.581,332.988203530549,200.193401229402,1.66333256483803,1.0,0.0,False,False
53,52187.0,975.927,311.193909848501,215.770798654694,1.44224293458039,0.9999999998806021,5.969835102294287e-11,True,True
54,52341.0,904.349,289.780513802324,230.420278186861,1.25761723786882,1.0,0.0,False,False
55,52545.0,911.562,315.915922063841,212.115266297697,1.48935966551537,1.0,0.0,False,False
56,52596.0,887.942,312.686680717279,214.514959347123,1.45764510628509,1.0,0.0,False,False
57,52655.0,915.993,310.996646534652,216.530092771709,1.43627448062169,1.0,0.0,False,False
58,52808.0,928.664,332.582478268763,202.732146208414,1.64050193562722,1.0,0.0,False,False
59,52836.0,932.617,321.661219914091,209.460328162068,1.53566655192676,1.0,0.0,False,False
60,52839.0,883.529,323.103741417964,209.239935305511,1.54417817490816,1.0,0.0,False,False
61,52855.0,898.174,322.048797637547,210.355978195155,1.53097050248208,1.0,0.0,False,False
62,52894.0,918.483,331.62482774479,203.507298976002,1.62954758582834,1.0,0.0,False,False
63,53202.0,897.65,301.895443109794,224.750629213615,1.3432462643869,1.0,0.0,False,False
64,53249.0,919.923,325.386628599228,208.917420517111,1.55748921173654,1.0,0.0,False,False
65,53363.0,904.64,327.087831907298,208.048585501421,1.57217041932287,1.0,0.0,False,False
66,53364.0,919.64,314.3128688475,216.935731140989,1.44887551347281,1.0,0.0,False,False
67,53368.0,951.913,321.017057296052,212.324429527238,1.51191767245451,1.0,0.0,False,False
68,53524.0,919.534,324.563845505867,210.515839457121,1.54175498785675,1.0,0.0,False,False
69,53525.0,959.13,319.992869059067,213.404961512477,1.49946311834159,0.999999999941746,2.912601798885599e-11,True,False
70,53552.0,937.555,336.496246837451,203.603835807959,1.65270092040327,0.9999999998357749,8.210957964799517e-11,True,True
71,53755.0,929.598,325.297157006932,210.939447969541,1.54213524373073,1.0,0.0,False,False
72,53874.0,913.878,326.255827189707,210.64975758952,1.54880703838958,1.0,0.0,False,False
73,54113.0,872.821,327.629921924618,210.782840854933,1.5543481651341,0.9999999998665505,6.672436775794674e-11,True,False
74,54230.0,940.76,337.980520104827,204.907322744154,1.64943114564445,1.0,0.0,False,False
75,54358.0,923.33,326.41776563517,214.264781646932,1.52343172371204,1.0,0.0,False,False
76,54424.0,899.296,324.826614624981,213.682776955559,1.52013474952423,1.0,0.0,False,False
77,54440.0,1027.543,334.137683876187,209.859680314589,1.59219571561007,0.9999999998379819,8.100587269467461e-11,True,False
78,54522.0,897.406,340.023916850033,204.449762722921,1.66311719965578,1.0,0.0,False,False
79,54543.0,974.042,335.904665604679,207.493340207108,1.6188696238125,1.0,0.0,False,False
80,54614.0,925.529,339.952292893806,205.370603803735,1.6553113571146,1.0,0.0,False,False
81,54631.0,893.756,303.911456673638,229.354289056374,1.325074224354,1.0,0.0,False,False
82,54677.0,911.022,308.853903440511,226.398570903502,1.36420429779194,1.0,0.0,False,False
83,54692.0,881.807,330.726846558792,211.999211384513,1.56003809824999,1.0,0.0,False,False
84,55059.0,944.732,344.327691103964,204.947501620412,1.68007752415397,1.0,0.0,False,False
85,55100.0,948.328,300.645957035573,235.380298338306,1.27727749160834,0.9999999996559165,1.720423574216349e-10,True,True
86,55327.0,885.816,325.340383498232,217.253001326771,1.49751847620686,1.0,0.0,False,False
87,55377.0,921.337,322.96269483396,219.599863815335,1.47068713624315,1.0,0.0,False,False
88,55429.0,911.762,327.824858335283,215.909779540606,1.51834186961239,1.0,0.0,False,False
89,55434.0,925.422,330.59175737562,213.772573850415,1.5464647846124,1.0,0.0,False,False
90,55607.0,898.497,311.419759143838,228.71986515003,1.3615772243463,1.0,0.0,False,False
91,55643.0,949.05,347.702205014584,205.580852599895,1.6913160959172,1.0,0.0,False,False
92,55660.0,936.905,325.913361046584,217.966420674381,1.49524573573406,1.0,0.0,False,False
93,55699.0,948.396,317.463903549255,223.77110151035,1.41869929319078,1.0,0.0,False,False
94,55721.0,916.614,342.891292588124,207.194889891123,1.65492157054793,1.0,0.0,False,False
95,55773.0,968.988,347.920242568095,204.491191212709,1.70139476671243,1.0,0.0,False,False
96,55796.0,900.322,330.201768737984,215.517497300257,1.53213438757573,1.0,0.0,False,False
97,55805.0,934.264,333.924043339969,213.197842812854,1.56626370574063,1.0,0.0,False,False
98,55912.0,901.128,348.395910397131,204.754172827145,1.70153265052747,1.0,0.0,False,False
99,56155.0,934.742,344.514405984738,208.190092536487,1.6548069208642,1.0,0.0,False,False
100,56235.0,1023.117,321.725234316306,223.769595931442,1.43775222445714,0.9999999998273456,8.632998894954109e-11,True,False
101,56247.0,944.16,325.140829960492,221.055522928437,1.47085594448482,1.0,0.0,False,False
102,56248.0,925.453,330.37644384262,218.051018768525,1.51513368618257,1.0,0.0,False,False
103,56277.0,944.618,335.312633855281,213.921529660294,1.56745622746694,1.0,0.0,False,False
104,56322.0,911.589,326.836610113348,219.970201224243,1.48582220816429,1.0,0.0,False,False
105,56385.0,908.18,319.688197415208,224.844050673777,1.42182190926207,1.0,0.0,False,False
106,56430.0,946.46,330.943284648782,217.743578027845,1.51987621240642,1.0,0.0,False,False
107,56545.0,975.553,339.566056117858,212.589155719497,1.59728775895748,1.0,0.0,False,False
108,56546.0,951.015,315.493637343055,229.124161727069,1.37695490063099,1.0,0.0,False,False
109,56644.0,961.412,343.122767791233,210.502001786091,1.63002140065114,1.0,0.0,False,False
110,56724.0,929.168,347.065598504667,209.203279590957,1.6589873695253,1.0,0.0,False,False
111,56778.0,908.906,315.944478837902,229.552820758537,1.37634762140536,1.0,0.0,False,False
112,56857.0,952.885,328.132375655526,221.256783017956,1.48303871718543,1.0,0.0,False,False
113,56928.0,935.66,324.039442117598,224.150718943309,1.44563195534319,1.0,0.0,False,False
114,56970.0,998.315,322.694169765094,225.93587587981,1.42825555484936,0.9999999992721056,3.639483254216744e-10,True,False
115,56988.0,902.722,345.58503758315,211.001602843359,1.63783133836998,1.0,0.0,False,False
116,57103.0,919.308,354.546049867856,205.552263021303,1.72484624910752,1.0,0.0,False,False
117,57105.0,953.054,346.273401807807,210.218988450923,1.64720325389943,0.9999999998284852,8.575338348617357e-11,True,False
118,57132.0,914.731,335.239603458886,217.507884030528,1.54127564135484,1.0,0.0,False,False
119,57187.0,898.194,326.175693852026,224.483617345391,1.45300444508684,1.0,0.0,False,False
120,57200.0,956.741,352.786447017608,206.903795368741,1.70507479763181,0.9999999987052249,6.476409031377483e-10,True,False
121,57208.0,929.814,345.440274991363,212.410923759339,1.62628300314133,4.40744662814987e-10,7.649415684615495e-05,True,True
122,57271.0,990.081,355.80436917194,206.040035299698,1.72687006510361,1.0,0.0,False,False
123,57343.0,1021.149,341.512206190043,215.646133423198,1.58366950878659,1.0,0.0,False,False
124,57351.0,952.862,329.425015075134,222.744809682911,1.47893464069528,1.0,0.0,False,False
125,57433.0,975.96,340.433375227623,217.332138363482,1.56641984839931,1.0,0.0,False,False
126,57516.0,957.43,340.922520393853,215.489180255854,1.58208648800404,1.0,0.0,False,False
127,57583.0,926.308,332.545273416084,220.723073123127,1.50661763045759,0.9999999999716681,1.4167137285390103e-11,True,False
128,57641.0,938.653,333.543181488051,223.854472400308,1.49000007867429,6.942518859974476e-11,2.0054912049935367e-05,True,True
129,57716.0,909.091,335.901170004058,219.513940321452,1.53020427546501,1.0,0.0,False,False
130,57761.0,910.99,330.281337313971,223.645530037928,1.47680723713977,1.0,0.0,False,False
131,57779.0,949.15,329.233042390183,223.891448209594,1.47050298268639,0.9999999998628004,6.86004689695058e-11,True,True
132,57812.0,906.071,289.548557889267,254.931012823278,1.13579181552927,0.9999999996796693,1.607883488088544e-10,True,False
133,57812.0,941.036,343.090120788504,215.465538703857,1.59232015872412,1.0,0.0,False,False
134,57929.0,917.333,330.453531175228,223.887037388317,1.47598331296902,1.0,0.0,False,False
135,57949.0,929.665,317.018812912238,233.238583685885,1.35920398718929,1.0,0.0,False,False
136,57995.0,929.11,324.569676527941,229.352384202542,1.41515719427321,1.0,0.0,False,False
137,58003.0,934.279,338.040885713621,219.055694779357,1.5431732375372,1.0,0.0,False,False
138,58043.0,953.88,332.991962480396,223.079921765741,1.4927025249277,1.0,0.0,False,False
139,58078.0,935.784,352.712324322384,211.088150697438,1.67092431838082,1.5084983930048624e-09,6.102208602668115e-05,True,False
140,58153.0,989.011,324.226280423979,229.360877945713,1.41360760094718,1.0,0.0,False,False
141,58191.0,959.247,341.437891043224,217.441200423203,1.57025389106888,1.0,0.0,False,False
142,58208.0,941.588,331.755113248805,224.131449681034,1.48018099968091,1.0,0.0,False,False
143,58260.0,952.149,319.515904092744,232.967057386248,1.37150680305414,0.9999999997344217,1.3278950315661012e-10,True,False
144,58294.0,917.877,342.575826361371,218.133290158361,1.57048851238005,1.0,0.0,False,False
145,58299.0,913.932,348.271899412696,213.733865455705,1.62946521680193,1.0,0.0,False,False
146,58322.0,978.773,374.004161691076,198.838222578076,1.88094701733828,0.1151637997587989,1.2787120631364193e-06,True,False
147,58360.0,1017.74,343.405878750112,217.043367552225,1.58219936698818,1.0,0.0,False,False
148,58469.0,951.946,358.076338254563,209.119828240556,1.71230218228115,1.0,0.0,False,False
149,58481.0,926.502,348.739478814098,214.498943142398,1.62583308665807,6.358956958396197e-11,6.141434940633338e-05,True,False
150,58525.0,962.837,317.819321663203,235.436986815659,1.34991245836852,1.0,0.0,False,False
151,58531.0,972.953,343.396528719518,219.796149350719,1.56234096791011,0.9999999998094735,9.526509317181926e-11,True,True
152,58635.0,926.523,353.294517548406,211.927699146049,1.66705210773291,1.0,0.0,False,False
153,58641.0,910.692,344.153555924173,217.283775777593,1.58388979891643,1.0,0.0,False,False
154,58778.0,968.674,329.370046870347,227.650499310097,1.44682330093066,1.0,0.0,False,False
155,58835.0,921.619,349.560119019956,214.554191973958,1.62923928823719,1.0,0.0,False,False
156,58857.0,953.918,319.230062444122,235.883923066127,1.35333539604829,1.0,0.0,False,False
157,58859.0,934.994,327.000250291868,230.347239692087,1.41959699942131,0.9999999999506957,2.465331516659618e-11,True,False
158,58879.0,953.706,346.418522899358,218.836349764669,1.58300265596592,1.0,0.0,False,False
159,58891.0,981.815,347.19693278773,216.402064068119,1.60440675223153,1.0,0.0,False,False
160,58910.0,993.443,358.499458955432,209.888390246337,1.70804806561562,1.0,0.0,False,False
161,58932.0,928.906,341.43292342342,220.076298203469,1.55142978235554,1.0,0.0,False,False
162,58947.0,930.106,324.875861086214,231.891846501233,1.40098009476364,1.0,0.0,False,False
163,58962.0,931.901,335.844086978111,224.666620649266,1.49485529273353,1.0,0.0,False,False
164,58984.0,924.535,349.139239490585,215.54298533799,1.61981258143522,0.9999999999570586,2.1471613597102337e-11,True,True
165,59100.0,1057.719,351.931262247399,215.127184164561,1.63592185531602,1.0,0.0,False,False
166,59151.0,931.54,305.938941020843,247.631523203349,1.23546040125761,1.0,0.0,False,False
167,59162.0,930.748,355.312432151804,212.571334357389,1.67149739745449,1.0,0.0,False,False
168,59167.0,962.152,361.677785840027,210.693453759073,1.71660665951968,1.0,0.0,False,False
169,59244.0,934.803,340.330062031548,222.213422041847,1.53154592960392,0.9999999997309861,1.3450802118000613e-10,True,True
170,59255.0,922.943,329.275234476421,229.549008320521,1.43444416024944,1.0,0.0,False,False
171,59295.0,964.167,350.03022804377,216.352452039416,1.61787039963846,1.0,0.0,False,False
172,59389.0,927.16,311.702777770075,242.821897575931,1.28366832185143,1.0,0.0,False,False
173,59403.0,960.008,348.68606208718,217.445112270757,1.60355897838258,1.0,0.0,False,False
174,59489.0,973.613,361.764663337636,210.160077612724,1.72137671172869,0.6744612873345811,1.8022753104009687e-05,True,True
175,59553.0,970.618,360.846453060074,211.189538065672,1.70863792006527,1.0,0.0,False,False
176,59582.0,943.815,331.552771625277,229.214824850084,1.44647176220877,1.0,0.0,False,False
177,59619.0,944.089,335.836774791918,226.706349333076,1.4813734850386,1.0,0.0,False,False
178,59632.0,925.853,346.443699743092,219.362460704465,1.57932081282511,1.0,0.0,False,False
179,59658.0,936.462,320.242870490623,237.98070602044,1.3456673687787,0.9999999995804734,2.0976428993689676e-10,True,True
180,59678.0,971.509,347.244092842869,219.320419563794,1.5832729735494,1.0,0.0,False,False
181,59787.0,1036.442,352.558867854851,216.600880886999,1.62768898450963,1.0,0.0,False,False
182,59802.0,1015.517,375.264008503973,206.271291095447,1.81927405656432,0.7724969957033552,3.432238606265883e-05,True,False
183,59829.0,976.903,359.840373729927,213.030615403036,1.68914863738782,1.0670426291876253e-09,3.075294904526619e-05,True,True
184,59844.0,997.552,350.946618977097,217.979374746326,1.60999920008722,0.9999999999296688,3.5166604347206436e-11,True,False
185,59921.0,1021.206,359.081476541564,213.15067270781,1.68463684388084,0.9999999999032512,4.837637321670685e-11,True,False
186,59936.0,922.98,295.432860448489,259.732600077665,1.13745005578872,0.9999999989788654,5.113808768000711e-10,True,False
187,59938.0,957.732,347.338032017328,220.193528001403,1.57742162165236,1.0,0.0,False,False
188,60024.0,959.984,356.164686207141,215.383528071102,1.65363010531411,0.9999999998915781,5.4215922536830485e-11,True,True
189,60045.0,956.542,356.439642126823,216.697469113934,1.64487219709712,1.0,0.0,False,False
190,60075.0,937.1,350.75123417832,218.612336329695,1.60444392145072,1.0,0.0,False,False
191,60131.0,966.054,337.645617472886,227.581162100004,1.48362726667385,1.0,0.0,False,False
192,60155.0,959.281,352.887465760194,217.492232179702,1.62252905413478,1.0,0.0,False,False
193,60237.0,963.531,358.724155023588,215.053685343531,1.66806792662286,1.0,0.0,False,False
194,60276.0,973.071,332.860251624193,231.652790979848,1.43689290431709,1.0,0.0,False,False
195,60294.0,973.818,348.145909654355,221.574620351276,1.57123550117075,1.0,0.0,False,False
196,60321.0,941.694,357.516126496994,215.137178570461,1.66180540654391,1.0,0.0,False,False
197,60340.0,980.964,345.456146835218,222.990630083646,1.54919579672757,1.0,0.0,False,False
198,60353.0,950.902,344.284028082816,224.597416300651,1.53289398317009,1.0,0.0,False,False
199,60380.0,1011.984,330.564031430599,233.085950756891,1.41820659013197,1.0,0.0,False,False
200,60408.0,999.737,369.487534525375,208.936425411423,1.76842086676752,1.0,0.0,False,False
201,60409.0,946.447,359.752384736889,215.049972246375,1.67287808028514,1.0,0.0,False,False
202,60416.0,997.116,352.223072636539,219.519210383436,1.60452049741482,1.0,0.0,False,False
203,60444.0,1015.689,353.441573861264,218.538479864791,1.61729675286447,1.0,0.0,False,False
204,60566.0,994.857,350.535411358202,220.667263277661,1.58852475963836,1.0,0.0,False,False
205,60590.0,952.177,359.064675083791,216.032770548723,1.66208429476587,1.0,0.0,False,False
206,60595.0,956.082,327.743448521342,236.189925376311,1.38762670761322,1.0,0.0,False,False
207,60621.0,934.49,324.545204422403,239.376275962102,1.35579519364645,0.9999999998362094,8.1895942197111e-11,True,False
208,60673.0,957.312,328.394905313716,235.965289449835,1.39170852662011,1.0,0.0,False,False
209,60730.0,951.837,340.02697056588,228.242006903068,1.489765075148,1.0,0.0,False,False
210,60736.0,985.501,342.44530223449,226.741775531871,1.51028764519115,1.0,0.0,False,False
211,60756.0,982.65,352.942199780091,219.890305054564,1.60508304216737,1.0,0.0,False,False
212,60813.0,944.042,359.540496396496,215.890013747574,1.66538734309815,1.0,0.0,False,False
213,60874.0,921.145,310.333760807989,250.96937247247,1.23654037044712,0.9999999989949991,5.02527510618558e-10,True,False
214,60880.0,970.236,354.03759595417,219.763653267135,1.61099249439496,1.0,0.0,False,False
215,60918.0,939.729,347.632703404196,223.84231414216,1.55302497088829,1.0,0.0,False,False
216,60946.0,967.849,366.242809685172,212.227448752728,1.72570895912663,1.0,0.0,False,False
217,60993.0,958.347,356.746948275255,218.009663591647,1.63638135300037,1.0,0.0,False,False
218,61013.0,943.385,336.583873468302,231.257852322647,1.45544841002288,1.0,0.0,False,False
219,61055.0,977.927,346.617988656321,226.667080587727,1.52919421628219,0.9245840030065541,2.110681057772689e-05,True,False
220,61137.0,978.126,345.909999354597,225.736262648276,1.53236345501815,1.0,0.0,False,False
221,61142.0,1024.175,361.258101373567,216.153058451589,1.67130691539337,1.0,0.0,False,False
222,61152.0,982.982,334.024639248146,233.813719170534,1.42859298604511,1.0,0.0,False,False
223,61153.0,988.076,330.529590992733,236.108480741859,1.39990562793086,1.0,0.0,False,False
224,61206.0,1003.509,359.455030311118,219.196315288734,1.63987715686566,1.0,0.0,False,False
225,61247.0,967.954,348.507995514053,224.220828153956,1.55430696774859,1.0,0.0,False,False
226,61254.0,961.239,347.349710371935,224.985562121003,1.54387555849082,0.999999999731242,1.3438154309676873e-10,True,False
227,61274.0,1025.583,350.367682206667,223.705964976902,1.56619731728139,1.0,0.0,False,False
228,61302.0,957.18,335.877801110831,232.860765684327,1.44239756372766,1.0,0.0,False,False
229,61320.0,971.046,339.151600435929,230.95901956522,1.4684492559519,1.0,0.0,False,False
230,61333.0,952.52,355.964310954885,220.262098325643,1.61609425162478,0.17957281864288374,2.5801447774535243e-05,True,False
231,61348.0,949.061,356.939355624435,219.2460921673,1.62803063943354,1.0,0.0,False,False
232,61377.0,993.965,352.861499249635,222.875691151167,1.58322111050821,1.0,0.0,False,False
233,61387.0,960.455,318.988242191017,245.260357172404,1.30061068926352,1.0,0.0,False,False
234,61387.0,946.924,324.624496131307,241.219646917412,1.34576308472275,0.9999999995705995,2.1470176920365223e-10,True,False
235,61442.0,992.086,337.908598768511,232.440215069474,1.45374413230306,0.9999999998711744,6.441343449173019e-11,True,False
236,61484.0,971.295,386.069104300125,203.357952805186,1.89847064732194,1.0,0.0,False,False
237,61497.0,963.843,354.077075206512,222.486672825576,1.59145296529334,1.0,0.0,False,False
238,61543.0,991.2,354.683849201239,221.9501538937,1.5980338061451,0.9999999997648141,1.175963635695619e-10,True,False
239,61557.0,954.856,342.819642171406,229.139656985218,1.49611658968977,0.9999999998482179,7.589173314383298e-11,True,False
240,61559.0,972.702,363.411810204723,216.014883025217,1.68234616576071,1.0,0.0,False,False
241,61576.0,938.472,339.967689794129,231.311007496638,1.46974280849592,1.0,0.0,False,False
242,61608.0,1002.53,357.789159791783,219.648330659166,1.62891818352571,0.9999999999464186,2.6792272787342588e-11,True,False
243,61645.0,952.199,335.139136193424,235.843969559942,1.42102058754674,1.0,0.0,False,False
244,61669.0,972.795,355.49390385055,221.422645114635,1.60549930955122,1.0,0.0,False,False
245,61701.0,973.472,327.564593082511,240.326418591363,1.36299868737895,1.0,0.0,False,False
246,61731.0,969.593,363.226551774329,218.008043170194,1.66611537121484,1.0,0.0,False,False
247,61786.0,966.634,327.71613356532,241.103057458102,1.35923673892965,1.0,0.0,False,False
248,61787.0,943.911,361.58594035607,218.776093857682,1.6527671464474,1.0,0.0,False,False
249,61788.0,975.206,337.790499937006,233.239336145487,1.44825699437896,0.9999999999405552,2.9722861165744834e-11,True,False
250,61843.0,954.292,347.1065222338,227.566930695734,1.52529421200436,1.0,0.0,False,False
251,61846.0,1001.069,345.734146153769,228.922519762973,1.51026708299272,1.0,0.0,False,False
252,61883.0,988.708,349.854532038632,227.073728310412,1.54070897871716,1.0,0.0,False,False
253,61884.0,977.874,332.109045510243,237.938041224535,1.39577952227001,1.0,0.0,False,False
254,61955.0,941.725,356.267613226464,221.850249183273,1.60589232844245,1.0,0.0,False,False
255,61959.0,933.915,338.5276255776,234.384298453174,1.44432723442536,1.0,0.0,False,False
256,61974.0,991.559,362.965492328466,218.775097664299,1.6590804721542,1.0,0.0,False,False
257,61978.0,1036.289,354.03648318592,223.583402434985,1.58346495907213,1.0,0.0,False,False
258,62033.0,990.706,348.372129403571,227.465205945025,1.53154029846555,1.0,0.0,False,False
259,62075.0,991.584,336.610627095769,237.772589362407,1.41568306085406,1.0,0.0,False,False
260,62145.0,1051.69,328.974610518457,241.260000276092,1.36356880602663,1.0,0.0,False,False
261,62185.0,981.28,347.578765483785,230.061534084018,1.51080782307942,1.0,0.0,False,False
262,62209.0,977.978,344.174160971056,231.397841451167,1.48736979918496,1.0,0.0,False,False
263,62215.0,998.572,354.267075042068,224.370612029426,1.57893706237966,0.760429681278771,3.4913838961640654e-05,True,False
264,62298.0,992.583,327.685093559577,242.658033048177,1.35039870489068,1.0,0.0,False,False
265,62353.0,974.133,336.414515010005,236.400621621733,1.42306950253415,1.0,0.0,False,False
266,62363.0,950.295,360.506342356837,220.634376893868,1.63395363602043,1.0,0.0,False,False
267,62391.0,965.276,342.422695448276,232.140841643283,1.47506441789531,1.0,0.0,False,False
268,62406.0,972.588,370.760267262161,215.107890013562,1.72360143200134,1.0,0.0,False,False
269,62417.0,971.942,325.221847637643,245.477163531259,1.32485581534035,1.0,0.0,False,False
270,62434.0,947.305,361.638384198976,220.690430337031,1.63866817263755,1.0,0.0,False,False
271,62441.0,971.606,334.620502503823,239.708879740922,1.39594537701516,1.0,0.0,False,False
272,62499.0,1002.996,353.682843377435,225.352307045259,1.56946626380178,1.0,0.0,False,False
273,62504.0,989.061,347.194170430147,230.949325064495,1.5033348563941,1.0,0.0,False,False
274,62524.0,977.204,359.218728906505,224.136718829782,1.60267684287513,1.0,0.0,False,False
275,62608.0,1002.965,365.926401450848,218.603359294702,1.67392853719846,1.0,0.0,False,False
276,62626.0,993.13,363.843200872818,219.83783718673,1.65505267668627,1.0,0.0,False,False
277,62650.0,963.789,349.123504104874,229.698730991331,1.51991916802557,0.9999999967691285,1.6158236770800834e-09,True,False
278,62683.0,1007.347,343.39230728138,233.988842600902,1.4675584675936,1.0,0.0,False,False
279,62701.0,951.734,354.888298912357,226.034621269849,1.57006168753537,1.0,0.0,False,False
280,62713.0,1018.346,393.439374588823,203.984491729106,1.92877101221654,1.0,0.0,False,False
281,62738.0,1066.476,358.633316486031,223.23642868856,1.60651789043967,1.0,0.0,False,False
282,62761.0,1026.847,356.449425041249,225.823798366649,1.57844048155861,1.0,0.0,False,False
283,62766.0,996.026,346.520683310884,231.427945972616,1.49731564117968,1.0,0.0,False,False
284,62787.0,942.187,359.46184198142,223.130289479103,1.61099527464686,1.0,0.0,False,False
285,62792.0,983.751,373.521975136798,215.381471899287,1.73423448100242,1.0,0.0,False,False
286,62821.0,998.256,348.349513361656,230.721420147819,1.50982736296645,1.0,0.0,False,False
287,62831.0,1046.743,356.090609512108,225.787473235846,1.57710525038807,1.0,0.0,False,False
288,62835.0,997.065,347.042906994407,231.054048716878,1.50199881335841,1.0,0.0,False,False
289,62838.0,982.208,350.097680149106,229.616500661858,1.52470610404726,1.0,0.0,False,False
